Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA,PnL
2022-03-11,1.1012123823165894,1.104191541671753,1.0934697389602661,1.1013944149017334,1.1013944149017334,0,1.118285459280014,1.1277866053581238,
2022-03-14,1.0932546854019165,1.0986958742141724,1.0902509689331055,1.093206763267517,1.093206763267517,0,1.1161205112934112,1.1269038224220276,
2022-03-15,1.094534993171692,1.1018311977386475,1.093948245048523,1.0943193435668945,1.0943193435668945,0,1.1143048048019408,1.1261857199668883,
2022-03-16,1.0967316627502441,1.1038745641708374,1.0955781936645508,1.0969363451004028,1.0969363451004028,0,1.1123676419258117,1.1255571961402893,
2022-03-17,1.102244257926941,1.1110494136810303,1.1021226644515991,1.1021955013275146,1.1021955013275146,0,1.1106010675430298,1.1249741125106811,
2022-03-18,1.1098902225494385,1.1117905378341675,1.1005337238311768,1.1099518537521362,1.1099518537521362,0,1.1092662692070008,1.1245793867111207,
2022-03-21,1.1042159795761108,1.1066721677780151,1.1026087999343872,1.1043134927749634,1.1043134927749634,0,1.1078958928585052,1.123957736492157,
2022-03-22,1.1016370058059692,1.1045695543289185,1.0961546897888184,1.101722002029419,1.101722002029419,0,1.1064337015151977,1.1233313417434692,
2022-03-23,1.1030100584030151,1.1042001247406006,1.096575379371643,1.1029735803604126,1.1029735803604126,0,1.1049367129802703,1.122657856941223,
2022-03-24,1.1006306409835815,1.101333737373352,1.0969964265823364,1.1006306409835815,1.1006306409835815,0,1.1034397721290587,1.1217871737480163,
2022-03-25,1.100897192955017,1.1038745641708374,1.0982975959777832,1.1009578704833984,1.1009578704833984,0,1.1025342166423797,1.1208921003341674,
2022-03-28,1.098189115524292,1.0996744632720947,1.094534993171692,1.098189115524292,1.098189115524292,0,1.1015384018421173,1.1200344729423524,
2022-03-29,1.0993843078613281,1.1136353015899658,1.097044587135315,1.0993843078613281,1.0993843078613281,0,1.1004280269145965,1.119201009273529,
2022-03-30,1.1091516017913818,1.1170001029968262,1.108905553817749,1.1091516017913818,1.1091516017913818,0,1.1002218127250671,1.1187247467041015,
2022-03-31,1.1161835193634033,1.1183055639266968,1.1074001789093018,1.1161835193634033,1.1161835193634033,0,1.1004692614078522,1.1183616185188294,
2022-04-01,1.1072357892990112,1.1075423955917358,1.1029735803604126,1.1072357892990112,1.1072357892990112,0,1.1004968285560608,1.117878828048706,
2022-04-04,1.1047282218933105,1.1057054996490479,1.0980926752090454,1.1047282218933105,1.1047282218933105,0,1.1013605892658234,1.1172904539108277,
2022-04-05,1.0975863933563232,1.0991426706314087,1.092132329940796,1.0975863933563232,1.0975863933563232,0,1.1019133448600769,1.1165939211845397,
2022-04-06,1.090643286705017,1.0937448740005493,1.0875712633132935,1.090643286705017,1.090643286705017,0,1.101954346895218,1.1157976984977722,
2022-04-07,1.0898232460021973,1.0935057401657104,1.08672034740448,1.0898232460021973,1.0898232460021973,0,1.101076364517212,1.1151070928573608,
2022-04-08,1.0864840745925903,1.0891940593719482,1.0836936235427856,1.0864840745925903,1.0864840745925903,0,1.1003308475017548,1.114542715549469,
2022-04-11,1.0884946584701538,1.0932785272598267,1.0874648094177246,1.0884946584701538,1.0884946584701538,0,1.1000952422618866,1.1140078592300415,
2022-04-12,1.0877959728240967,1.0903936624526978,1.0851871967315674,1.0877959728240967,1.0877959728240967,0,1.0997690737247467,1.1133044862747192,
2022-04-13,1.0826143026351929,1.0873819589614868,1.0810343027114868,1.0826143026351929,1.0826143026351929,0,1.0990529716014863,1.1124088597297668,
2022-04-14,1.089656949043274,1.0922634601593018,1.0758588314056396,1.089656949043274,1.089656949043274,0,1.0984260439872742,1.1116021060943604,
2022-04-15,1.0820988416671753,1.0823447704315186,1.0798786878585815,1.0820988416671753,1.0820988416671753,0,1.097033393383026,1.110372564792633,
2022-04-18,1.081525444984436,1.081583857536316,1.0783647298812866,1.081525444984436,1.081525444984436,0,1.0958939909934997,1.109092779159546,
2022-04-19,1.0781787633895874,1.081209659576416,1.0761945247650146,1.0781787633895874,1.0781787633895874,0,1.0947168290615081,1.1077704405784607,
2022-04-20,1.0794472694396973,1.08672034740448,1.0784810781478882,1.0794472694396973,1.0794472694396973,0,1.0935405135154723,1.1065168619155883,
2022-04-21,1.0849870443344116,1.0934697389602661,1.082438588142395,1.0849870443344116,1.0849870443344116,0,1.092758333683014,1.105373558998108,
2022-04-22,1.0835175514221191,1.0854227542877197,1.077284336090088,1.0835175514221191,1.0835175514221191,0,1.09188631772995,1.1042128586769104,
2022-04-25,1.0811045169830322,1.081221342086792,1.0700336694717407,1.0811045169830322,1.0811045169830322,0,1.091032087802887,1.1031048345565795,
2022-04-26,1.0714209079742432,1.0738831758499146,1.0644639730453491,1.0714209079742432,1.0714209079742432,0,1.0896339178085328,1.1019205832481385,
2022-04-27,1.0643619298934937,1.0656436681747437,1.0516685247421265,1.0643619298934937,1.0643619298934937,0,1.0873944342136384,1.1004942297935485,
2022-04-28,1.0555092096328735,1.056222677230835,1.0472848415374756,1.0555092096328735,1.0555092096328735,0,1.0843607187271118,1.098853874206543,
2022-04-29,1.0504201650619507,1.0590416193008423,1.0505415201187134,1.0504201650619507,1.0504201650619507,0,1.0815199375152589,1.0971293210983277,
2022-05-02,1.0535964965820312,1.056769609451294,1.0503981113433838,1.0535964965820312,1.0535964965820312,0,1.0789633512496948,1.0955668306350708,
2022-05-03,1.0509058237075806,1.0577645301818848,1.0494390726089478,1.0509058237075806,1.0509058237075806,0,1.0766293227672576,1.093965630531311,
2022-05-04,1.0528532266616821,1.0566357374191284,1.0506519079208374,1.0528532266616821,1.0528532266616821,0,1.074739819765091,1.0923644280433655,
2022-05-05,1.0622477531433105,1.0639996528625488,1.0504642724990845,1.0622477531433105,1.0622477531433105,0,1.0733610451221467,1.0909979939460754,
2022-05-06,1.0539740324020386,1.0598385334014893,1.048536777496338,1.0539740324020386,1.0539740324020386,0,1.071735543012619,1.0896960949897767,
2022-05-09,1.053219199180603,1.0572165250778198,1.0496593713760376,1.053219199180603,1.053219199180603,0,1.0699717700481415,1.0883983707427978,
2022-05-10,1.056579828262329,1.0585819482803345,1.0527312755584717,1.056579828262329,1.056579828262329,0,1.068410962820053,1.0870981311798096,
2022-05-11,1.0532968044281006,1.0575631856918335,1.0507071018218994,1.0532968044281006,1.0532968044281006,0,1.0669450879096984,1.0858985495567322,
2022-05-12,1.05124831199646,1.0529751777648926,1.0373551845550537,1.05124831199646,1.05124831199646,0,1.0650246560573577,1.0846988248825074,
2022-05-13,1.0379581451416016,1.041938066482544,1.0351966619491577,1.0379581451416016,1.0379581451416016,0,1.0628176212310791,1.0833242988586427,
2022-05-16,1.0400632619857788,1.0437977313995361,1.0391337871551514,1.0400632619857788,1.0400632619857788,0,1.0607445120811463,1.0823765039443969,
2022-05-17,1.0438958406448364,1.055375576019287,1.0432424545288086,1.0438958406448364,1.0438958406448364,0,1.0590303659439086,1.0815237951278687,
2022-05-18,1.0547856092453003,1.0564124584197998,1.0492409467697144,1.0547856092453003,1.0547856092453003,0,1.0577972829341888,1.0808230423927307,
2022-05-19,1.0472739934921265,1.0598047971725464,1.0466053485870361,1.0472739934921265,1.0472739934921265,0,1.0559116303920746,1.079620864391327,
2022-05-20,1.057898759841919,1.05988347530365,1.0541073083877563,1.057898759841919,1.057898759841919,0,1.0546306908130645,1.0787509512901305,
2022-05-23,1.0569819211959839,1.069027066230774,1.0568702220916748,1.0569819211959839,1.0569819211959839,0,1.053424561023712,1.0780264544487,
2022-05-24,1.0682048797607422,1.0746333599090576,1.0662003755569458,1.0682048797607422,1.0682048797607422,0,1.0532637596130372,1.077504165172577,
2022-05-25,1.0736525058746338,1.0736525058746338,1.064407229423523,1.0736525058746338,1.0736525058746338,0,1.0537282884120942,1.0770384883880615,
2022-05-26,1.0686614513397217,1.0728693008422852,1.0664504766464233,1.0686614513397217,1.0686614513397217,0,1.0543859004974365,1.0763678073883056,
2022-05-27,1.0732953548431396,1.0765074491500854,1.0698047876358032,1.0732953548431396,1.0732953548431396,0,1.055529659986496,1.0756346774101258,
2022-05-30,1.0731456279754639,1.078515887260437,1.0727427005767822,1.0731456279754639,1.0731456279754639,0,1.0565071165561677,1.0750113201141358,
2022-05-31,1.0773539543151855,1.0774933099746704,1.068216323852539,1.0773539543151855,1.0773539543151855,0,1.0578295230865478,1.074523959159851,
2022-06-01,1.0734105110168457,1.0736640691757202,1.063173770904541,1.0734105110168457,1.0734105110168457,0,1.0588573873043061,1.0739326977729797,
2022-06-02,1.0654165744781494,1.0738486051559448,1.064565896987915,1.0654165744781494,1.0654165744781494,0,1.059015828371048,1.0732284164428711,
2022-06-03,1.0751069784164429,1.0765421390533447,1.0706638097763062,1.0751069784164429,1.0751069784164429,0,1.060072475671768,1.072711398601532,
2022-06-06,1.0726046562194824,1.0752688646316528,1.0686043500900269,1.0726046562194824,1.0726046562194824,0,1.0610417485237122,1.0721997094154359,
2022-06-07,1.0691413879394531,1.0708931684494019,1.0652804374694824,1.0691413879394531,1.0691413879394531,0,1.0616698265075684,1.0715948510169984,
2022-06-08,1.0698620080947876,1.0748296976089478,1.0673270225524902,1.0698620080947876,1.0698620080947876,0,1.0624980866909026,1.0708090591430663,
2022-06-09,1.071765422821045,1.0770059823989868,1.0647132396697998,1.071765422821045,1.071765422821045,0,1.0635239422321319,1.0699206972122193,
2022-06-10,1.0619205236434937,1.0642147064208984,1.0507733821868896,1.0619205236434937,1.0619205236434937,0,1.0647220611572266,1.0690143918991089,
2022-06-13,1.0489987134933472,1.0497585535049438,1.041905403137207,1.0489987134933472,1.0489987134933472,0,1.065168833732605,1.0678998017311097,
2022-06-14,1.0415147542953491,1.0482399463653564,1.0398253202438354,1.0415147542953491,1.0415147542953491,0,1.0650497794151306,1.0667783689498902,
2022-06-15,1.0440592765808105,1.0507181882858276,1.0386265516281128,1.0440592765808105,1.0440592765808105,0,1.0645134627819062,1.065846688747406,
2022-06-16,1.0456204414367676,1.0530306100845337,1.0382598638534546,1.0456204414367676,1.0456204414367676,0,1.0644307851791381,1.0649626326560975,
2022-06-17,1.0546854734420776,1.0551751852035522,1.0445609092712402,1.0546854734420776,1.0546854734420776,0,1.064270120859146,1.0643266606330872,
2022-06-20,1.049141764640808,1.0545185804367065,1.048635721206665,1.049141764640808,1.049141764640808,0,1.0638781130313872,1.0635396027565003,0.044064998626708984
2022-06-21,1.0520778894424438,1.058189868927002,1.0514252185821533,1.0520778894424438,1.0520778894424438,0,1.0630717635154725,1.0628252410888672,
2022-06-22,1.053263545036316,1.0602879524230957,1.0471861362457275,1.053263545036316,1.053263545036316,0,1.0620523154735566,1.0622382259368897,0.0041217803955078125
2022-06-23,1.0564124584197998,1.058066725730896,1.0484488010406494,1.0564124584197998,1.0564124584197998,0,1.0614398658275603,1.0615733361244202,
2022-06-24,1.052011489868164,1.0569148063659668,1.0513699054718018,1.052011489868164,1.052011489868164,0,1.0603756725788116,1.06097158908844,
2022-06-27,1.0566133260726929,1.0614246129989624,1.0550860166549683,1.0566133260726929,1.0566133260726929,0,1.059549057483673,1.060473346710205,
2022-06-28,1.0580891370773315,1.0605015754699707,1.0505746603012085,1.0580891370773315,1.0580891370773315,0,1.0585858166217803,1.06007155418396,
2022-06-29,1.0523545742034912,1.053629755973816,1.0468025207519531,1.0523545742034912,1.0523545742034912,0,1.0575330197811126,1.0595297002792359,
2022-06-30,1.04465913772583,1.047877550125122,1.0383893251419067,1.04465913772583,1.04465913772583,0,1.0564951479434967,1.0587231421470642,
2022-07-01,1.0477677583694458,1.0477896928787231,1.036989450454712,1.0477677583694458,1.0477677583694458,0,1.0551281869411469,1.0580081462860107,
2022-07-04,1.0433948040008545,1.0463534593582153,1.041807770729065,1.0433948040008545,1.0433948040008545,0,1.0536676943302155,1.0572539520263673,
2022-07-05,1.0433186292648315,1.0448557138442993,1.0237300395965576,1.0433186292648315,1.0433186292648315,0,1.0523765563964844,1.056691906452179,
2022-07-06,1.0257673263549805,1.0273902416229248,1.0162187814712524,1.0257673263549805,1.0257673263549805,0,1.050171822309494,1.0559200143814087,
2022-07-07,1.0186411142349243,1.0219202041625977,1.015331506729126,1.0186411142349243,1.0186411142349243,0,1.047515606880188,1.0551826524734498,
2022-07-08,1.0169836282730103,1.0191082954406738,1.007973074913025,1.0169836282730103,1.0169836282730103,0,1.0452687621116639,1.054513921737671,
2022-07-11,1.0166114568710327,1.0167768001556396,1.0054292678833008,1.0166114568710327,1.0166114568710327,0,1.043649399280548,1.0537742209434509,
2022-07-12,1.004752516746521,1.007384181022644,1.0001100301742554,1.004752516746521,1.004752516746521,0,1.0418112874031067,1.0528511548042296,
2022-07-13,1.0033109188079834,1.011623501777649,0.9998899698257446,1.0033109188079834,1.0033109188079834,0,1.0397738695144654,1.0518603086471559,
2022-07-14,1.0032706260681152,1.0049240589141846,0.9953616261482239,1.0032706260681152,1.0032706260681152,0,1.0376563787460327,1.0506807661056519,
2022-07-15,1.0025665760040283,1.009795069694519,1.0010610818862915,1.0025665760040283,1.0025665760040283,0,1.0350504338741302,1.0496526169776916,
2022-07-18,1.009631872177124,1.0198878049850464,1.008237361907959,1.009631872177124,1.009631872177124,0,1.033074939250946,1.048780870437622,
2022-07-19,1.0145177841186523,1.0268205404281616,1.0125659704208374,1.0145177841186523,1.0145177841186523,0,1.0311969339847564,1.0479396295547485,
2022-07-20,1.0231330394744873,1.0271897315979004,1.0175942182540894,1.0231330394744873,1.0231330394744873,0,1.029690408706665,1.0473363542556762,
2022-07-21,1.0182781219482422,1.0275379419326782,1.016311764717102,1.0182781219482422,1.0182781219482422,0,1.0277836918830872,1.046676950454712,
2022-07-22,1.0221081972122192,1.025514841079712,1.0133970975875854,1.0221081972122192,1.0221081972122192,0,1.02628852725029,1.0463599514961244,
2022-07-25,1.0200231075286865,1.0256409645080566,1.0180604457855225,1.0200231075286865,1.0200231075286865,0,1.0244590163230896,1.0459591484069823,
2022-07-26,1.022494912147522,1.0249052047729492,1.011398434638977,1.022494912147522,1.022494912147522,0,1.0226793050765992,1.0455311298370362,
2022-07-27,1.0129557847976685,1.0171905755996704,1.0107442140579224,1.0129557847976685,1.0129557847976685,0,1.020709365606308,1.0446945333480835,
2022-07-28,1.0209290981292725,1.0233110189437866,1.0115723609924316,1.0209290981292725,1.0209290981292725,0,1.0195228636264801,1.0441676354408265,
2022-07-29,1.0192328691482544,1.0253781080245972,1.014857530593872,1.0192328691482544,1.0192328691482544,0,1.0180961191654205,1.0433943176269531,
2022-08-01,1.0208247900009155,1.0277491807937622,1.0209603309631348,1.0208247900009155,1.0208247900009155,0,1.0169676184654235,1.0426711750030517,
2022-08-02,1.0261356830596924,1.0293148756027222,1.0183714628219604,1.0261356830596924,1.0261356830596924,0,1.0161084711551667,1.0418297910690308,
2022-08-03,1.015568733215332,1.020762324333191,1.0123199224472046,1.015568733215332,1.015568733215332,0,1.0155985414981843,1.0406681156158448,
2022-08-04,1.015764594078064,1.0232481956481934,1.0155996084213257,1.015764594078064,1.015764594078064,0,1.0154547154903413,1.0396101784706115,
2022-08-05,1.024779200553894,1.0249052047729492,1.014363408088684,1.024779200553894,1.024779200553894,0,1.0158444941043854,1.0386398553848266,
2022-08-08,1.0170871019363403,1.0221813917160034,1.0160020589828491,1.0170871019363403,1.0170871019363403,0,1.0158682763576508,1.037518684864044,
2022-08-09,1.0197629928588867,1.0246951580047607,1.0189213752746582,1.0197629928588867,1.0197629928588867,0,1.016618800163269,1.0363668656349183,
2022-08-10,1.0208144187927246,1.0369141101837158,1.0203040838241577,1.0208144187927246,1.0208144187927246,0,1.017493975162506,1.0353149437904359,
2022-08-11,1.0300782918930054,1.036591649055481,1.0276330709457397,1.0300782918930054,1.0300782918930054,0,1.0188343584537507,1.0346081781387328,
2022-08-12,1.0316723585128784,1.0327378511428833,1.0239607095718384,1.0316723585128784,1.0316723585128784,0,1.0202896475791932,1.0337394857406617,
2022-08-15,1.0256409645080566,1.0267151594161987,1.0182262659072876,1.0256409645080566,1.0256409645080566,0,1.0210901021957397,1.032800211906433,
2022-08-16,1.0161981582641602,1.019440770149231,1.0123404264450073,1.0161981582641602,1.0161981582641602,0,1.0211741209030152,1.0317413473129273,
2022-08-17,1.0170663595199585,1.019783854484558,1.0148060321807861,1.0170663595199585,1.0170663595199585,0,1.0208707869052887,1.0306854343414307,
2022-08-18,1.0180189609527588,1.0193679332733154,1.0113166570663452,1.0180189609527588,1.0180189609527588,0,1.0208578288555146,1.029610505104065,
2022-08-19,1.0089900493621826,1.011224627494812,1.003623127937317,1.0089900493621826,1.0089900493621826,0,1.0202019214630127,1.0285518956184387,
2022-08-22,1.0035223960876465,1.0048232078552246,0.99277263879776,1.0035223960876465,1.0035223960876465,0,1.0193768858909606,1.0276423692703247,
2022-08-23,0.9939467906951904,1.0019036531448364,0.9903146624565125,0.9939467906951904,0.9939467906951904,0,1.0179494798183442,1.0266910099983215,
2022-08-24,0.9966909885406494,0.9998200535774231,0.9911981225013733,0.9966909885406494,0.9966909885406494,0,1.017136240005493,1.0257436442375183,
2022-08-25,0.9969095587730408,1.0030593872070312,0.995678722858429,0.9969095587730408,0.9969095587730408,0,1.0159352630376817,1.0247694265842437,
2022-08-26,0.9971283078193665,1.0088272094726562,0.9947279095649719,0.9971283078193665,0.9971283078193665,0,1.0148300349712371,1.0236182832717895,
2022-08-29,0.993867814540863,1.0031095743179321,0.9914930462837219,0.993867814540863,0.993867814540863,0,1.0134821861982346,1.0225128042697906,
2022-08-30,1.0014019012451172,1.0052272081375122,0.998342752456665,1.0014019012451172,1.0014019012451172,0,1.0122454971075059,1.0214992845058442,
2022-08-31,1.0025062561035156,1.0077394247055054,0.9971680045127869,1.0025062561035156,1.0025062561035156,0,1.011592373251915,1.0204841387271881,
2022-09-01,1.003905177116394,1.0045808553695679,0.9917388558387756,1.003905177116394,1.003905177116394,0,1.0109994024038316,1.01943399310112,
2022-09-02,0.995232880115509,1.0033310651779175,0.9951239228248596,0.995232880115509,0.995232880115509,0,1.0095220863819123,1.0182984209060668,
2022-09-05,0.9909427762031555,0.9943521022796631,0.9880836606025696,0.9909427762031555,0.9909427762031555,0,1.008214870095253,1.0169850099086761,
2022-09-06,0.9952229857444763,0.9985321760177612,0.9865143895149231,0.9952229857444763,0.9952229857444763,0,1.0069878697395325,1.015727686882019,
2022-09-07,0.9897951483726501,0.9955201148986816,0.9877811670303345,0.9897951483726501,0.9897951483726501,0,1.0054369062185287,1.0144764983654022,
2022-09-08,0.9995701909065247,1.00290846824646,0.9933445453643799,0.9995701909065247,0.9995701909065247,0,1.0039115011692048,1.0135747194290161,
2022-09-09,1.0012015104293823,1.011224627494812,1.000930905342102,1.0012015104293823,1.0012015104293823,0,1.00238795876503,1.012643394470215,
2022-09-12,1.0071406364440918,1.0196797847747803,1.0064716339111328,1.0071406364440918,1.0071406364440918,0,1.0014629423618318,1.0119183111190795,
2022-09-13,1.0129557847976685,1.018744945526123,0.9995802044868469,1.0129557847976685,1.0129557847976685,0,1.001300823688507,1.0113110542297363,
2022-09-14,0.9982032775878906,1.0022751092910767,0.9963633418083191,0.9982032775878906,0.9982032775878906,0,1.0003576695919036,1.0107597732543945,
2022-09-15,0.9984025359153748,1.0017931461334229,0.9957482218742371,0.9984025359153748,0.9984025359153748,0,0.9993768483400345,1.0103550016880036,
2022-09-16,0.9988313317298889,1.0035626888275146,0.994579553604126,0.9988313317298889,0.9988313317298889,0,0.9988689124584198,1.009991955757141,
2022-09-19,1.002234935760498,1.002807855606079,0.9966810345649719,1.002234935760498,1.002234935760498,0,0.9988045394420624,1.0097044253349303,
2022-09-20,1.0029587745666504,1.0050251483917236,0.9957084655761719,1.0029587745666504,1.0029587745666504,0,0.9992551386356354,1.009668550491333,
2022-09-21,0.997078537940979,0.9974067807197571,0.9869135022163391,0.997078537940979,0.997078537940979,0,0.9992745161056519,1.009543902873993,
2022-09-22,0.983071506023407,0.9906188249588013,0.9811038970947266,0.983071506023407,0.983071506023407,0,0.9985826134681701,1.0091399204730989,
2022-09-23,0.9841550588607788,0.9852216839790344,0.9703933596611023,0.9841550588607788,0.9841550588607788,0,0.9979339510202407,1.0087716901302337,
2022-09-26,0.968992292881012,0.9699885249137878,0.9582307934761047,0.968992292881012,0.968992292881012,0,0.9966901749372482,1.0079588985443115,
2022-09-27,0.9623712301254272,0.9670057892799377,0.9594534635543823,0.9623712301254272,0.9623712301254272,0,0.9947386413812638,1.006915967464447,
2022-09-28,0.9596191644668579,0.9686262011528015,0.954016387462616,0.9596191644668579,0.9596191644668579,0,0.9925942867994308,1.0056456899642945,
2022-09-29,0.9708172082901001,0.9787322282791138,0.9638276100158691,0.9708172082901001,0.9708172082901001,0,0.9909398883581162,1.0046964716911315,
2022-09-30,0.9829555749893188,0.9849985241889954,0.9736055731773376,0.9829555749893188,0.9829555749893188,0,0.9903260231018066,1.0039134192466737,
2022-10-03,0.9792688488960266,0.9844263195991516,0.9753623604774475,0.9792688488960266,0.9792688488960266,0,0.9897423267364502,1.0030983340740205,
2022-10-04,0.9832068681716919,0.998013973236084,0.9806710481643677,0.9832068681716919,0.9832068681716919,0,0.9891415208578109,1.0023125731945037,
2022-10-05,0.998432457447052,0.9994204044342041,0.9835453629493713,0.998432457447052,0.998432457447052,0,0.989573386311531,1.0020221066474915,
2022-10-06,0.9910998940467834,0.9926347136497498,0.9789333343505859,0.9910998940467834,0.9910998940467834,0,0.989149871468544,1.0014255225658417,
2022-10-07,0.9789045453071594,0.9816046953201294,0.9731696844100952,0.9789045453071594,0.9789045453071594,0,0.9880350232124329,1.0006189560890197,
2022-10-10,0.9735012650489807,0.9752291440963745,0.96825110912323,0.9735012650489807,0.9735012650489807,0,0.9863530546426773,0.9996724855899811,
2022-10-11,0.9710057377815247,0.975809633731842,0.9673987030982971,0.9710057377815247,0.9710057377815247,0,0.9842555522918701,0.9985698866844177,
2022-10-12,0.9700167775154114,0.9733022451400757,0.9669683575630188,0.9700167775154114,0.9700167775154114,0,0.9828462272882461,0.9976588475704193,
2022-10-13,0.9707984328269958,0.979508638381958,0.9635953307151794,0.9707984328269958,0.9707984328269958,0,0.9814660221338272,0.9967595243453979,
2022-10-14,0.975134015083313,0.9803825616836548,0.9709492325782776,0.975134015083313,0.975134015083313,0,0.9802811563014984,0.9957666206359863,
2022-10-17,0.973937451839447,0.9847074747085571,0.9724504947662354,0.973937451839447,0.973937451839447,0,0.9788662821054459,0.9949036276340485,
2022-10-18,0.9846396446228027,0.9873617887496948,0.9814602136611938,0.9846396446228027,0.9846396446228027,0,0.9779503256082535,0.9942011606693267,
2022-10-19,0.9863878488540649,0.9866993427276611,0.9760192036628723,0.9863878488540649,0.9863878488540649,0,0.9774157911539078,0.9935126292705536,
2022-10-20,0.9766482710838318,0.9845135807991028,0.9755526185035706,0.9766482710838318,0.9766482710838318,0,0.977094629406929,0.9924440288543701,
2022-10-21,0.9778899550437927,0.9856975078582764,0.9707323908805847,0.9778899550437927,0.9778899550437927,0,0.9767813742160797,0.9913683807849885,
2022-10-24,0.9860085844993591,0.9889631271362305,0.9808922410011292,0.9860085844993591,0.9860085844993591,0,0.9776321887969971,0.9905757331848144,
2022-10-25,0.9886503219604492,0.9975360631942749,0.9852216839790344,0.9886503219604492,0.9886503219604492,0,0.9789461433887482,0.9900247764587402,
2022-10-26,0.9963731169700623,1.0080543756484985,0.9944608211517334,0.9963731169700623,0.9963731169700623,0,0.9807838410139084,0.9896109116077423,
2022-10-27,1.009193778038025,1.0094891786575317,0.9976455569267273,1.009193778038025,1.009193778038025,0,0.9827026695013046,0.9894344079494476,
